Compound,Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago,User
0.743,Wed Jun 27 06:30:00 +0000 2018,0.0,0.717,0.283,".@POTUS presents the Medal of Honor to Pauline Conner, widow of 1st Lt. Garlin Murl Conner. https://t.co/wQVVkvFl3B https://t.co/kyBcHSY4zv",77,@FoxNews
-0.34,Wed Jun 27 06:23:00 +0000 2018,0.112,0.888,0.0,Firefighters salute as a van carrying the body of Long Beach Fire Capt. Dave Rosa passes them during a procession o… https://t.co/XWD2xsbPHt,78,@FoxNews
-0.5423,Wed Jun 27 06:15:00 +0000 2018,0.179,0.821,0.0,“THAT’S A STRAIGHT-UP FELONY”: Police in Anchorage are looking for Alaska’s most wanted critter. The crime? A squir… https://t.co/L0UI53PvWb,79,@FoxNews
-0.1531,Wed Jun 27 06:08:01 +0000 2018,0.18,0.67,0.149,"OPINION: Primaries bring good news for #Trump and Republicans, bad news for divided Democrats https://t.co/kmvDK2uIau",80,@FoxNews
0.2263,Wed Jun 27 06:00:00 +0000 2018,0.0,0.917,0.083,".@NickFoles: ""I know when I'm going through [a] trial, God's always trying to teach me something and allow me to gr… https://t.co/YIPET4WGdV",81,@FoxNews
0.5574,Wed Jun 27 05:53:00 +0000 2018,0.0,0.825,0.175,"At a meeting with members of Congress, @POTUS talked about the Supreme Court ruling upholding the travel ban.… https://t.co/tw9drpSfGn",82,@FoxNews
-0.3818,Wed Jun 27 05:45:00 +0000 2018,0.133,0.867,0.0,".@LindseyGrahamSC: ""I think @JohnBrennan has shown a dislike for the president that questions whether or not he act… https://t.co/aA8eQ0QEgx",83,@FoxNews
-0.9169,Wed Jun 27 05:38:00 +0000 2018,0.569,0.431,0.0,"Graphic novelist gets life in prison for torture, murder of fiancée https://t.co/Id1bdtKTMX",84,@FoxNews
0.6705,Wed Jun 27 05:30:00 +0000 2018,0.0,0.744,0.256,.@AntonioSabatoJr: “I was blacklisted… because of my attachment to the president and my appreciation of the preside… https://t.co/tjXAia4lGt,85,@FoxNews
0.9382,Wed Jun 27 05:23:00 +0000 2018,0.0,0.415,0.585,"Pauline Conner accepts the Medal of Honor from President @realDonaldTrump, honoring a remarkable moment of heroism… https://t.co/vQoAjDvE4V",86,@FoxNews
-0.4404,Wed Jun 27 05:15:00 +0000 2018,0.172,0.828,0.0,"Joe diGenova: ""James @Comey was a dirty cop and Mr. Strzok is dirtier."" #Hannity https://t.co/DnJr16GqFe https://t.co/pLJYGizsPF",87,@FoxNews
-0.1779,Wed Jun 27 05:08:00 +0000 2018,0.21,0.615,0.174,OPINION: @TomFitton: Maxine Waters should be investigated for encouraging violence against Trump officials https://t.co/JrhylQc95p,88,@FoxNews
0.0,Wed Jun 27 05:00:00 +0000 2018,0.0,1.0,0.0,.@POTUS: “We’ve started the wall.” https://t.co/RCxRvKM0KC,89,@FoxNews
-0.4404,Wed Jun 27 04:53:00 +0000 2018,0.302,0.698,0.0,Activist group cancels 'die-in' protest scheduled at Walt Disney World https://t.co/OGYfGY1chB,90,@FoxNews
0.0,Wed Jun 27 04:47:48 +0000 2018,0.0,1.0,0.0,JUST IN: Federal judge orders end of family separations at US border https://t.co/B1BTbtpKzh,91,@FoxNews
0.5622,Wed Jun 27 04:45:00 +0000 2018,0.0,0.824,0.176,"GOOD DOG: Poncho, a valiant police dog in Spain, showed off its first-responder skills by apparently performing CPR… https://t.co/Kw4V0ST126",92,@FoxNews
0.4215,Wed Jun 27 04:37:25 +0000 2018,0.0,0.851,0.149,An @ORStatePolice sergeant rescued a wounded female eagle over the weekend before transporting it in a police cruis… https://t.co/6OkASqEoWv,93,@FoxNews
0.3612,Wed Jun 27 04:30:00 +0000 2018,0.0,0.889,0.111,".@AndrewCMcCarthy: ""With Hillary, it looks like they bent over backwards to not make the case in the face of mounta… https://t.co/pR7ai45fXb",94,@FoxNews
0.4588,Wed Jun 27 04:23:00 +0000 2018,0.0,0.769,0.231,"'Sarah Sanders welcome any time,' NY restaurant's sign says https://t.co/4GElnaQGVH https://t.co/mq0XiGKJRT",95,@FoxNews
0.1531,Wed Jun 27 04:15:00 +0000 2018,0.0,0.89,0.11,.@POTUS: “I want people to come into our country because our country is doing so well… We need workers. So I want p… https://t.co/KxesqWz9SI,96,@FoxNews
-0.296,Wed Jun 27 04:08:00 +0000 2018,0.196,0.804,0.0,Republican lawmaker introduces motion asking for Maxine Waters' resignation https://t.co/cScJNqN0mq,97,@FoxNews
0.0,Wed Jun 27 04:01:00 +0000 2018,0.0,1.0,0.0,"'The Red Hen' restaurant that kicked out @PressSec Sarah Sanders on Friday will remain closed until next week, and… https://t.co/JYdZAfB7VS",98,@FoxNews
-0.25,Wed Jun 27 03:55:00 +0000 2018,0.125,0.875,0.0,"OPINION: The 2018 primaries: Is the 'big, blue wave' a big reality or a big dud? https://t.co/PF400ykBaQ",99,@FoxNews
-0.1779,Wed Jun 27 15:58:45 +0000 2018,0.204,0.655,0.142,"Germany, the defending World Cup champion, lost to South Korea and failed to advance out of the group stage. Mexico… https://t.co/ath6QUMX4R",0,@NYTimes
0.5994,Wed Jun 27 15:56:33 +0000 2018,0.0,0.843,0.157,"Video review has come to the World Cup, and it probably just knocked the defending champion Germany out of the tour… https://t.co/Jl9sDRbvIG",1,@NYTimes
-0.5423,Wed Jun 27 15:53:06 +0000 2018,0.235,0.667,0.098,RT @nytopinion: Does Donald Trump fear foreigners invading America like he fears germs contaminating his body? Watch Episode 3 of @realtrum…,2,@NYTimes
0.0,Wed Jun 27 15:49:03 +0000 2018,0.0,1.0,0.0,Because Slack is down and you might have to actually talk to your coworkers ¯\_(ツ)_/¯ https://t.co/W52HIDHdEf,3,@NYTimes
-0.8271,Wed Jun 27 15:43:02 +0000 2018,0.401,0.599,0.0,A police officer was charged with criminal homicide in the fatal shooting of teenager Antwon Rose  https://t.co/0qvGG0RSQ4,4,@NYTimes
0.0,Wed Jun 27 15:33:04 +0000 2018,0.0,1.0,0.0,RT @randyNYT: Notice the accent marks on Mexico's World Cup jerseys? A New York Times editor @apchavira did that: https://t.co/7169yQMwqw,5,@NYTimes
-0.1406,Wed Jun 27 15:23:06 +0000 2018,0.126,0.771,0.103,"Germany probably advances in the World Cup with a win, but might not, and probably doesn’t advance with a loss, but… https://t.co/jAi6tGii3T",6,@NYTimes
0.3182,Wed Jun 27 15:13:03 +0000 2018,0.0,0.892,0.108,"RT @HannaIngber: Our politics editor, @patrickhealynyt, is inviting readers to ask him questions about how we're covering the midterms. Ple…",7,@NYTimes
-0.4019,Wed Jun 27 15:03:06 +0000 2018,0.137,0.863,0.0,Russia demonstrated that one response to fielding an unwelcome question is to ask a different question. And another… https://t.co/uaabtuxMS1,8,@NYTimes
-0.2204,Wed Jun 27 14:58:26 +0000 2018,0.075,0.925,0.0,"RT @mattfleg: Was just going back through some notes from our chat w/ @Ocasio2018 many weeks ago. This stood out: ""There’s this weird mascu…",9,@NYTimes
-0.714,Wed Jun 27 14:43:02 +0000 2018,0.218,0.727,0.055,"""The violent act of a fan is sad,"" she wrote, but what is even worse, she added, is the reaction of those who do no… https://t.co/FYiFx0HKyj",10,@NYTimes
0.4215,Wed Jun 27 14:33:06 +0000 2018,0.0,0.865,0.135,Mexico and Sweden are hoping to clinch advancement to the second round of World Cup. Chicharito (Javier Hernandez)… https://t.co/gad8LqyAW5,11,@NYTimes
-0.4404,Wed Jun 27 14:23:04 +0000 2018,0.149,0.791,0.06,"RT @mwolgelenter: “The enemies of a meat-based diet want to consign humanity to grains.” @alissanyt, on French butchers seeking protection…",12,@NYTimes
0.5574,Wed Jun 27 14:13:14 +0000 2018,0.0,0.841,0.159,"Breaking News: The Supreme Court dealt a major blow to labor unions, ruling 5-4 that government workers can’t be re… https://t.co/Iyqs5AYU82",13,@NYTimes
0.0,Wed Jun 27 14:00:05 +0000 2018,0.0,1.0,0.0,"RT @fstockman: A primer for what happened last night in NY. ‘Yes, I’m Running as a #Socialist.’ Why Candidates Are Embracing the Label in 2…",14,@NYTimes
0.4201,Wed Jun 27 13:45:07 +0000 2018,0.0,0.896,0.104,"RT @NYTSports: The Mexican player known as ""Chucky"" has been a nightmare for opponents at the World Cup. And there may be more like him on…",15,@NYTimes
0.0,Wed Jun 27 13:31:02 +0000 2018,0.0,1.0,0.0,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/eZoGJjSDeq,16,@NYTimes
-0.2023,Wed Jun 27 13:21:06 +0000 2018,0.155,0.727,0.118,The search for a dozen boys and their soccer coach trapped in a flooded cave complex has captivated Thailand https://t.co/1LQB1CFzM0,17,@NYTimes
0.0,Wed Jun 27 13:10:41 +0000 2018,0.0,1.0,0.0,"A year and a half after a New York Times correspondent was kicked out of Venezuela, he returned to see how people a… https://t.co/HtNogoyDhd",18,@NYTimes
0.0,Wed Jun 27 13:00:19 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/EfR5ZryQxl https://t.co/zqewCJApCz,19,@NYTimes
-0.6597,Wed Jun 27 12:44:03 +0000 2018,0.188,0.812,0.0,"A shooting in which a woman gunned down four of her relatives, killing two, has rattled Hong Kong, a city where suc… https://t.co/xaDP4Jo42X",20,@NYTimes
-0.0516,Wed Jun 27 12:30:04 +0000 2018,0.138,0.734,0.128,"President Trump has chosen a more moderate approach to limit Chinese investments in the United States, rejecting mo… https://t.co/K423hIY9vc",21,@NYTimes
-0.4588,Wed Jun 27 12:16:06 +0000 2018,0.136,0.864,0.0,"""The unfortunate reality is that under the present system, migrant children are not accounted for with the same eff… https://t.co/bx2vRTeyEn",22,@NYTimes
0.3612,Wed Jun 27 11:50:04 +0000 2018,0.0,0.828,0.172,A political revolution — or something like it — just rippled through New York City https://t.co/Y0F0wPNONI,23,@NYTimes
0.5574,Wed Jun 27 11:41:06 +0000 2018,0.0,0.825,0.175,The Korematsu ruling was an exceedingly rare modern example in which the Supreme Court explicitly upheld government… https://t.co/yUWSZBmg3Y,24,@NYTimes
-0.5574,Wed Jun 27 11:30:03 +0000 2018,0.329,0.461,0.211,"Justice Sonia Sotomayor condemned the travel ban as ""harrowing"" and ""motivated by hostility and animus toward the M… https://t.co/JqxzB2lrOo",25,@NYTimes
-0.5574,Wed Jun 27 11:20:03 +0000 2018,0.194,0.806,0.0,RT @nytgraphics: Charts illustrating some of the effects of Trump's travel ban so far:  https://t.co/6a3wAmRUPn https://t.co/eqWjGnfI8r,26,@NYTimes
0.3182,Wed Jun 27 11:11:07 +0000 2018,0.147,0.612,0.241,What the Supreme Court's endorsement of the travel ban says about the extent of the president's power https://t.co/jsDBQuSBQD,27,@NYTimes
-0.3447,Wed Jun 27 11:00:06 +0000 2018,0.328,0.672,0.0,"Fact check: No, Democrats don't want ""open borders"" https://t.co/91CrZV9ahM",28,@NYTimes
0.0,Wed Jun 27 10:44:06 +0000 2018,0.0,1.0,0.0,Results for elections in 7 states https://t.co/MAme5UnNmP https://t.co/sXLPiAvuny,29,@NYTimes
0.0,Wed Jun 27 10:30:12 +0000 2018,0.0,1.0,0.0,"""I knew that it was long odds, and I knew that it was uphill, but I always knew it was possible,"" Alexandria Ocasio… https://t.co/Nhy8yHPad6",30,@NYTimes
0.0,Wed Jun 27 10:16:02 +0000 2018,0.0,1.0,0.0,"The seized items included $30 million in cash, 2,800 pairs of earrings, 2,200 rings, 2,100 bangles, 1,600 brooches,… https://t.co/zRJ8B871Xz",31,@NYTimes
0.0,Wed Jun 27 10:00:13 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/aTMTe1uUWB https://t.co/e8MWX047Hr,32,@NYTimes
-0.4939,Wed Jun 27 09:44:02 +0000 2018,0.132,0.868,0.0,"""The odds are that Trump will deliver a G-7 performance. And I fear that we will come out of this summit with symbo… https://t.co/ARkcwTr80i",33,@NYTimes
0.0,Wed Jun 27 09:30:06 +0000 2018,0.0,1.0,0.0,"""It's surreal,"" Alexandria Ocasio-Cortez said as the votes were being tallied https://t.co/9QOMSSi0yQ",34,@NYTimes
0.25,Wed Jun 27 09:15:07 +0000 2018,0.155,0.69,0.155,"""There was no divine intervention here. Just hard, human work. Argentina made it. Messi made it,"" @RorySmith writes https://t.co/4vq9QC4Yhc",35,@NYTimes
0.0,Wed Jun 27 09:00:04 +0000 2018,0.0,1.0,0.0,"French butchers wrote that ""physical, verbal, and moral violence” against them was ""neither more nor less than a fo… https://t.co/ma5AGPkE3G",36,@NYTimes
-0.6249,Wed Jun 27 08:44:01 +0000 2018,0.157,0.843,0.0,"RT @nytimesworld: Remember the ""ecce homo"" in Spain that was one of the worst restoration projects in modern history? It has new competitio…",37,@NYTimes
0.0,Wed Jun 27 08:30:09 +0000 2018,0.0,1.0,0.0,"There's a lot of trash in the ocean these days. But which of these items is most frequently found on beaches?
• Str… https://t.co/816BGF7zsk",38,@NYTimes
0.7003,Wed Jun 27 08:15:09 +0000 2018,0.0,0.775,0.225,RT @nytimesworld: Malta says it will let a rescue ship carrying hundreds of African migrants dock — if other European countries agree to ta…,39,@NYTimes
0.0,Wed Jun 27 08:02:02 +0000 2018,0.0,1.0,0.0,"McKinsey is a keeper of secrets the world over. But in South Africa, its culture of confidentiality helped ensnare… https://t.co/fe85ixkHpJ",40,@NYTimes
-0.1027,Wed Jun 27 07:47:08 +0000 2018,0.092,0.833,0.075,These photos from the World Cup are missing one important element – the ball. See if you can guess where it was.… https://t.co/yTduHCwFOO,41,@NYTimes
0.0,Wed Jun 27 07:32:02 +0000 2018,0.0,1.0,0.0,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/5a5tfayiCs,42,@NYTimes
-0.5653,Wed Jun 27 07:17:01 +0000 2018,0.235,0.656,0.109,500 died. 50 villages destroyed. Tens of thousands displaced. Yet this is not a war zone. It is farm country in Nig… https://t.co/affhI8Tseq,43,@NYTimes
0.0,Wed Jun 27 07:15:10 +0000 2018,0.0,1.0,0.0,Who Is Alexandria Ocasio-Cortez? A Democratic Giant Slayer https://t.co/RKe0g4XUGF,44,@NYTimes
0.0,Wed Jun 27 07:02:04 +0000 2018,0.0,1.0,0.0,A dozen Australian politicians were treated to lavish overseas trips by a Chinese technology company that is alread… https://t.co/8vhhubGV8B,45,@NYTimes
0.0,Wed Jun 27 06:33:01 +0000 2018,0.0,1.0,0.0,RT @NYTScience: How spiders ride the wind https://t.co/OJJBFK9q1c https://t.co/xL9BUcotqG,46,@NYTimes
0.0243,Wed Jun 27 06:10:35 +0000 2018,0.256,0.48,0.264,"In Italy, Immigrants Evoke Fear, Not Racism https://t.co/kLelNBZD33",47,@NYTimes
-0.6249,Wed Jun 27 06:02:02 +0000 2018,0.177,0.823,0.0,"Remember the ""ecce homo"" painting in Spain that was called one of the worst restoration projects in modern history?… https://t.co/wZkdcsNXEr",48,@NYTimes
-0.4767,Wed Jun 27 05:31:06 +0000 2018,0.162,0.838,0.0,"RT @nytimesarts: ""You are causing suffering and division,"" David Lynch wrote to President Trump on Facebook. https://t.co/LGrlem92wF",49,@NYTimes
0.0,Wed Jun 27 05:03:07 +0000 2018,0.0,1.0,0.0,President Trump has often lauded Harley-Davidson as a U.S. icon and job creator. Now he's lashing out over its plan… https://t.co/4GXnm6bdzP,50,@NYTimes
0.0,Wed Jun 27 04:47:03 +0000 2018,0.0,1.0,0.0,Scientists have captured the clearest and most detailed image yet of Zika. The work could contribute to the develop… https://t.co/Te0E7JwNZd,51,@NYTimes
0.5423,Wed Jun 27 04:32:03 +0000 2018,0.0,0.829,0.171,RT @nytimesarts: The American Library Association is dropping Laura Ingalls Wilder’s name from a prestigious children’s literature award be…,52,@NYTimes
-0.296,Wed Jun 27 04:12:36 +0000 2018,0.104,0.896,0.0,The U.S. must stop taking migrant children from their parents at the border and reunite separated families within 3… https://t.co/ROVpKjDX27,53,@NYTimes
-0.5719,Wed Jun 27 04:02:04 +0000 2018,0.198,0.802,0.0,McKinsey rolled the dice on South Africa and lost. Here’s the story behind the biggest mistake in the consulting fi… https://t.co/w7TlqHkQQy,54,@NYTimes
0.8807,Wed Jun 27 03:51:06 +0000 2018,0.0,0.611,0.389,RT @nytpolitics: Chief Justice John Roberts spoke clinically. Justice Stephen Breyer spoke analytically. Then it was Justice Sonia Sotomayo…,55,@NYTimes
-0.8779,Wed Jun 27 03:42:43 +0000 2018,0.502,0.498,0.0,"Rare White Alligator Stolen During Fire That Killed 43 Reptiles, Officials Say https://t.co/PniipSRw1Z",56,@NYTimes
0.0,Wed Jun 27 03:32:05 +0000 2018,0.0,1.0,0.0,"Here's the 2018 election calendar 
https://t.co/x9wJt4d8o3",57,@NYTimes
0.0,Wed Jun 27 03:17:02 +0000 2018,0.0,1.0,0.0,"RT @nytopinion: From last week, the @nytopinion Editorial Board: Joseph Crowley has decades of experience that can serve his constituents w…",58,@NYTimes
0.0,Wed Jun 27 03:02:05 +0000 2018,0.0,1.0,0.0,"Utah election live results
https://t.co/90ls5wda5g",59,@NYTimes
-0.3612,Wed Jun 27 02:51:06 +0000 2018,0.128,0.872,0.0,"RT @nytgraphics: Major upsets and close races in New York state Democratic primaries tonight. 

NY-9: https://t.co/bjXUMBPtHc
NY-14: https:…",60,@NYTimes
0.204,Wed Jun 27 02:41:03 +0000 2018,0.123,0.721,0.157,"RT @jialynnyang: For anyone wondering how a socialist could've pulled off this kind of upset, read @fstockman's excellent piece: https://t.…",61,@NYTimes
0.0,Wed Jun 27 02:32:05 +0000 2018,0.0,1.0,0.0,New York election live results https://t.co/Vh0o34Pu6K,62,@NYTimes
0.0,Wed Jun 27 02:22:06 +0000 2018,0.0,1.0,0.0,"RT @ShaneGoldmacher: Alexandria Ocasio-Cortez had declared it was time for generational, racial and ideological change.

On Tuesday, she wo…",63,@NYTimes
-0.3182,Wed Jun 27 02:13:07 +0000 2018,0.108,0.892,0.0,"Joseph Crowley of New York, who was seen as a possible Democratic House speaker, lost his primary in a major upset… https://t.co/iILNRye0zt",64,@NYTimes
-0.3182,Wed Jun 27 02:10:02 +0000 2018,0.218,0.667,0.116,"RT @NYTMetro: In a stunning upset, Rep. Joseph Crowley lost the Democratic primary to Alexandria Ocasio-Cortez, a 28-year-old former organi…",65,@NYTimes
0.7579,Wed Jun 27 02:07:46 +0000 2018,0.0,0.694,0.306,RT @jdavidgoodman: Joe Crowley had been expected to play guitar during his victory party. Instead he’s giving a concession speech https://t…,66,@NYTimes
0.0,Wed Jun 27 01:59:22 +0000 2018,0.0,1.0,0.0,Colorado election live results https://t.co/NM7aGQ9Ks7,67,@NYTimes
0.5423,Wed Jun 27 01:51:01 +0000 2018,0.0,0.743,0.257,"Representative Dan Donovan, a New York Republican, successfully fended off a fierce challenge from his predecessor,… https://t.co/wuaHV4c9eh",68,@NYTimes
0.0,Wed Jun 27 01:42:04 +0000 2018,0.0,1.0,0.0,"Maryland election live results
https://t.co/um64AZYOZn",69,@NYTimes
0.5719,Wed Jun 27 01:30:06 +0000 2018,0.0,0.812,0.188,"Governor Henry McMaster of South Carolina handily won a Republican runoff for governor, according to The AP https://t.co/2tL0m3zXGH",70,@NYTimes
0.0,Wed Jun 27 01:22:16 +0000 2018,0.0,1.0,0.0,"New York election live results
https://t.co/dtEk2v0Ide",71,@NYTimes
0.0,Wed Jun 27 01:02:06 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/D8N8myKu0V,72,@NYTimes
0.0,Wed Jun 27 00:47:03 +0000 2018,0.0,1.0,0.0,"Breweries throw out millions of pounds of used grain every day, but in a commercial kitchen in Long Island City, Qu… https://t.co/7E9A7rx6uD",73,@NYTimes
0.0,Wed Jun 27 00:37:01 +0000 2018,0.0,1.0,0.0,"Mississippi election live results
https://t.co/8mw98cxWn2",74,@NYTimes
0.0,Wed Jun 27 00:26:06 +0000 2018,0.0,1.0,0.0,Oklahoma election live results https://t.co/n9yRdqFHeI,75,@NYTimes
-0.7783,Wed Jun 27 00:17:07 +0000 2018,0.254,0.746,0.0,RT @nytimesworld: A Japanese blogger had just finished a talk about dealing with Internet trolls when he was stabbed to death by a man susp…,76,@NYTimes
0.0,Wed Jun 27 00:00:06 +0000 2018,0.0,1.0,0.0,"Kevin Moore, a black firefighter in Oakland, has had the following happen to him while on duty in recent weeks: Res… https://t.co/nMHWUjWyZV",77,@NYTimes
0.0,Tue Jun 26 23:47:06 +0000 2018,0.0,1.0,0.0,"South Carolina primary runoff election live results
https://t.co/lZkuM0HmEi",78,@NYTimes
0.0,Tue Jun 26 23:41:43 +0000 2018,0.0,1.0,0.0,"RT @nytgraphics: Live results for elections in 7 states:

New York https://t.co/hra5Ctq5eO
Colorado https://t.co/4Ym66gWYJL
Maryland https:…",79,@NYTimes
0.0,Tue Jun 26 23:32:04 +0000 2018,0.0,1.0,0.0,General Electric is bidding farewell to its days as a conglomerate. Its CEO is radically reshaping it into a “simpl… https://t.co/bY7OhDHWbZ,80,@NYTimes
-0.4215,Tue Jun 26 23:17:03 +0000 2018,0.113,0.887,0.0,RT @nytpolitics: “What we’re seeing here is the standard process of Trump launching a series of lies into our media ecosystem and then watc…,81,@NYTimes
0.0,Tue Jun 26 23:02:07 +0000 2018,0.0,1.0,0.0,"There's a lot of trash in the ocean these days. But which of these items is most frequently found on beaches?
• Str… https://t.co/c9S1j3u8TK",82,@NYTimes
0.0,Tue Jun 26 22:47:01 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/oGWjTEu9lT,83,@NYTimes
-0.3595,Tue Jun 26 22:32:02 +0000 2018,0.172,0.828,0.0,“We have a Haring!” A Keith Haring mural comes out of hiding in Amsterdam. https://t.co/6j5TSmeoWf,84,@NYTimes
-0.7096,Tue Jun 26 22:17:03 +0000 2018,0.237,0.763,0.0,"Senator Rand Paul has sued a neighbor who attacked him in his front yard last year, seeking damages to compensate f… https://t.co/TGaSv1AWs4",85,@NYTimes
-0.3818,Tue Jun 26 22:02:03 +0000 2018,0.184,0.708,0.108,A famed consulting firm. A huge contract. We examine the roots of McKinsey’s disastrous gamble in South Africa. https://t.co/HXu56lhe3X,86,@NYTimes
0.3182,Tue Jun 26 21:47:03 +0000 2018,0.079,0.788,0.133,RT @NYTMetro: Public housing successfully endured New York City’s most turbulent eras. We combed through our photo archives for forgotten i…,87,@NYTimes
0.0,Tue Jun 26 21:33:37 +0000 2018,0.0,1.0,0.0,.@NYTSports Editor Jason Stallman scored 51.8% ... seems beatable.,88,@NYTimes
-0.296,Tue Jun 26 21:31:42 +0000 2018,0.095,0.905,0.0,Something missing here? We removed the ⚽️s from these World Cup photos. See if you can guess where they once were.… https://t.co/lQ8dqEbLFc,89,@NYTimes
-0.6249,Tue Jun 26 21:20:08 +0000 2018,0.177,0.823,0.0,"Remember the ""ecce homo"" painting in Spain that was called one of the worst restoration projects in modern history?… https://t.co/T4fU3CJI4L",90,@NYTimes
0.6249,Tue Jun 26 21:10:06 +0000 2018,0.125,0.569,0.306,"Lindsay Lohan says she's in a better place now. ""I’m a normal, nice person. A good person. I don’t have any bad int… https://t.co/okC0kcCgu1",91,@NYTimes
0.2023,Tue Jun 26 20:55:02 +0000 2018,0.121,0.685,0.194,"RT @UpshotNYT: We were looking for a fair system that encouraged attacking soccer, with a few constraints about what FIFA could realistical…",92,@NYTimes
0.0,Tue Jun 26 20:51:37 +0000 2018,0.0,1.0,0.0,RT @MichaelPaulson: The Secret Life of Sven: How a speechless reindeer is brought to life in Broadway's “Frozen.” https://t.co/mMgHP3aqTg h…,93,@NYTimes
-0.5106,Tue Jun 26 20:40:08 +0000 2018,0.29,0.58,0.13,Your laptop is probably dirty and gross. It might be time to clean it. https://t.co/19C67OvCaN,94,@NYTimes
0.34,Tue Jun 26 20:28:05 +0000 2018,0.096,0.746,0.158,Republicans' hardball tactics to stop President Obama's Supreme Court nominee in 2016 paid off today with rulings o… https://t.co/GLjYVVsqdi,95,@NYTimes
0.6249,Tue Jun 26 20:18:01 +0000 2018,0.0,0.788,0.212,"We spent 3 days with Kanye West in Wyoming. He was calm, measured, verging on beatific, and also self-aware and wil… https://t.co/9dt7ivi3Wn",96,@NYTimes
0.0,Tue Jun 26 20:14:33 +0000 2018,0.0,1.0,0.0,Croatia eliminated Iceland from the World Cup with a 2-1 victory https://t.co/zgSMj2KQN3,97,@NYTimes
0.2732,Tue Jun 26 20:08:03 +0000 2018,0.0,0.877,0.123,"It was an afternoon of “God, fashion and politics or God, politics and fashion, whichever” https://t.co/TRXksDGoNi",98,@NYTimes
-0.2263,Tue Jun 26 19:58:04 +0000 2018,0.1,0.837,0.063,The arrest warrant for Rosa Parks shows that it took the police a couple of tries to settle on legal language descr… https://t.co/pHehixKGv7,99,@NYTimes
